"Date","Price","Open","High","Low","Vol.","Change %"
"06/14/2002","5.3324","5.3297","5.3346","5.3297","","0.05%"
"06/13/2002","5.3298","5.3295","5.3362","5.3290","","0.01%"
"06/12/2002","5.3295","5.3291","5.3296","5.3290","","-0.01%"
"06/11/2002","5.3298","5.3300","5.3302","5.3290","","0.00%"
"06/10/2002","5.3300","5.3300","5.3305","5.3289","","-0.01%"
"06/07/2002","5.3306","5.3300","5.3545","5.3289","","0.01%"
"06/06/2002","5.3300","5.3550","5.3560","5.3290","","-0.58%"
"06/05/2002","5.3610","5.3300","5.3610","5.3296","","-0.02%"
"06/04/2002","5.3620","5.3298","5.3630","5.3190","","0.58%"
"06/03/2002","5.3310","5.3580","5.3600","5.3300","","0.01%"
"05/31/2002","5.3303","5.3291","5.3308","5.3290","","0.01%"
"05/30/2002","5.3296","5.3290","5.3580","5.3280","","-0.53%"
"05/29/2002","5.3580","5.3305","5.3580","5.3285","","0.49%"
"05/28/2002","5.3321","5.3540","5.3550","5.3300","","-0.52%"
"05/27/2002","5.3600","5.3540","5.3600","5.3288","","0.56%"
"05/24/2002","5.3300","5.3288","5.3303","5.3287","","0.02%"
"05/23/2002","5.3292","5.3540","5.3558","5.3284","","-0.01%"
"05/22/2002","5.3295","5.3290","5.3315","5.3290","","-0.01%"
"05/21/2002","5.3300","5.3480","5.3485","5.3279","","0.02%"
"05/20/2002","5.3291","5.3450","5.3460","5.3271","","-0.04%"
"05/17/2002","5.3314","5.3350","5.3443","5.3270","","-0.33%"
"05/16/2002","5.3490","5.3440","5.3500","5.3270","","0.40%"
"05/15/2002","5.3275","5.3450","5.3455","5.3270","","-0.01%"
"05/14/2002","5.3281","5.3265","5.3295","5.3265","","-0.02%"
"05/13/2002","5.3293","5.3500","5.3507","5.3270","","0.04%"
"05/10/2002","5.3271","5.3240","5.3271","5.3235","","-0.33%"
"05/09/2002","5.3450","5.3200","5.3450","5.3200","","0.38%"
"05/08/2002","5.3247","5.3240","5.3252","5.3240","","0.03%"
"05/07/2002","5.3229","5.3224","5.3615","5.3214","","-0.23%"
"05/06/2002","5.3350","5.3200","5.3350","5.3200","","0.00%"
"05/03/2002","5.3350","5.3200","5.3350","5.3200","","0.17%"
"05/02/2002","5.3257","5.3250","5.3257","5.3250","","0.00%"
"05/01/2002","5.3257","5.3250","5.3257","5.3250","","0.00%"
"04/30/2002","5.3257","5.3267","5.3274","5.3250","","-0.03%"
"04/29/2002","5.3272","5.3270","5.3276","5.3270","","0.00%"
"04/26/2002","5.3274","5.3270","5.3274","5.3270","","-0.02%"
"04/25/2002","5.3287","5.3400","5.3402","5.3270","","0.01%"
"04/24/2002","5.3281","5.3277","5.3291","5.3271","","-0.50%"
"04/23/2002","5.3550","5.3280","5.3550","5.3275","","0.50%"
"04/22/2002","5.3284","5.3510","5.3516","5.3254","","-0.01%"
"04/19/2002","5.3291","5.3280","5.3535","5.3280","","0.00%"
"04/18/2002","5.3293","5.3540","5.3548","5.3277","","-0.29%"
"04/17/2002","5.3450","5.3280","5.3450","5.3280","","0.30%"
"04/16/2002","5.3290","5.3275","5.3420","5.3258","","-0.15%"
"04/15/2002","5.3370","5.3286","5.3370","5.3280","","0.13%"
"04/12/2002","5.3300","5.3283","5.3483","5.3100","","-0.15%"
"04/11/2002","5.3380","5.3311","5.3390","5.3281","","0.13%"
"04/10/2002","5.3311","5.3360","5.3400","5.3286","","-0.13%"
"04/09/2002","5.3380","5.3340","5.3392","5.3310","","0.06%"
"04/08/2002","5.3350","5.3300","5.3450","5.3000","","0.05%"
"04/05/2002","5.3324","5.3200","5.3335","5.3200","","0.02%"
"04/04/2002","5.3315","5.3300","5.3325","5.3269","","-0.02%"
"04/03/2002","5.3326","5.3100","5.3326","5.3100","","0.16%"
"04/02/2002","5.3240","5.3230","5.3291","5.3190","","0.00%"
"04/01/2002","5.3240","5.3235","5.3285","5.3190","","0.02%"
"03/29/2002","5.3230","5.3220","5.3290","5.3180","","0.01%"
"03/28/2002","5.3226","5.3050","5.3243","5.3000","","0.05%"
"03/27/2002","5.3200","5.3130","5.3276","5.3130","","0.00%"
"03/26/2002","5.3200","5.3219","5.3276","5.3150","","0.04%"
"03/25/2002","5.3180","5.3220","5.3270","5.3130","","-0.08%"
"03/22/2002","5.3224","5.3220","5.3229","5.3219","","0.00%"
"03/21/2002","5.3226","5.3224","5.3230","5.3220","","0.07%"
"03/20/2002","5.3190","5.3218","5.3283","5.3140","","-0.06%"
"03/19/2002","5.3220","5.3220","5.3226","5.3000","","-0.01%"
"03/18/2002","5.3224","5.3190","5.3239","5.3190","","-0.09%"
"03/15/2002","5.3270","5.3219","5.3272","5.3216","","0.10%"
"03/14/2002","5.3215","5.3100","5.3225","5.3100","","-0.01%"
"03/13/2002","5.3222","5.3217","5.3227","5.3215","","0.01%"
"03/12/2002","5.3217","5.3216","5.3218","5.3214","","-0.01%"
"03/11/2002","5.3220","5.3220","5.3225","5.3215","","-0.15%"
"03/08/2002","5.3300","5.3100","5.3300","5.3100","","0.15%"
"03/07/2002","5.3220","5.3200","5.3228","5.3200","","-0.01%"
"03/06/2002","5.3226","5.3230","5.3235","5.3210","","-0.01%"
"03/05/2002","5.3231","5.3250","5.3251","5.3230","","-0.11%"
"03/04/2002","5.3290","5.3230","5.3300","5.3222","","0.00%"
"03/01/2002","5.3290","5.3200","5.3300","5.3200","","0.12%"
"02/28/2002","5.3225","5.3205","5.3225","5.3205","","0.03%"
"02/27/2002","5.3210","5.3200","5.3228","5.3200","","-0.01%"
"02/26/2002","5.3217","5.3260","5.3262","5.3200","","0.00%"
"02/25/2002","5.3218","5.3213","5.3218","5.3213","","-0.25%"
"02/22/2002","5.3350","5.3210","5.3462","5.3100","","0.26%"
"02/21/2002","5.3211","5.3216","5.3221","5.3206","","-0.02%"
"02/20/2002","5.3223","5.3205","5.3223","5.3205","","-0.20%"
"02/19/2002","5.3330","5.3300","5.3350","5.3200","","0.24%"
"02/18/2002","5.3202","5.3240","5.3242","5.3185","","-0.18%"
"02/15/2002","5.3300","5.3220","5.3300","5.3181","","0.04%"
"02/14/2002","5.3280","5.3202","5.3290","5.3194","","0.13%"
"02/13/2002","5.3210","5.3230","5.3305","5.3200","","-0.15%"
"02/12/2002","5.3290","5.3200","5.3350","5.3200","","0.16%"
"02/11/2002","5.3203","5.3200","5.3208","5.3200","","-0.28%"
"02/08/2002","5.3350","5.3205","5.3600","5.3100","","0.26%"
"02/07/2002","5.3210","5.3190","5.3216","5.3190","","-0.01%"
"02/06/2002","5.3213","5.3400","5.3405","5.3190","","0.01%"
"02/05/2002","5.3210","5.3400","5.3405","5.3190","","0.00%"
"02/04/2002","5.3211","5.3210","5.3220","5.3201","","-0.06%"
"02/01/2002","5.3241","5.3300","5.3540","5.3200","","-0.61%"
"01/31/2002","5.3570","5.3400","5.3570","5.3191","","0.02%"
"01/30/2002","5.3560","5.3400","5.3570","5.3177","","0.02%"
"01/29/2002","5.3550","5.3200","5.3570","5.3200","","0.64%"
"01/28/2002","5.3210","5.3400","5.3520","5.3200","","-0.63%"
"01/25/2002","5.3550","5.3185","5.3550","5.3185","","0.55%"
"01/24/2002","5.3256","5.3500","5.3535","5.3185","","0.15%"
"01/23/2002","5.3175","5.3460","5.3525","5.3150","","-0.51%"
"01/22/2002","5.3450","5.3170","5.3710","5.3170","","0.50%"
"01/21/2002","5.3182","5.3160","5.3407","5.3150","","-0.03%"
"01/18/2002","5.3199","5.3160","5.3240","5.3160","","-0.02%"
"01/17/2002","5.3211","5.3150","5.3215","5.3150","","-0.58%"
"01/16/2002","5.3520","5.3100","5.3520","5.3100","","0.72%"
"01/15/2002","5.3135","5.3470","5.3495","5.3120","","-0.66%"
"01/14/2002","5.3490","5.3300","5.3550","5.3110","","0.00%"
"01/11/2002","5.3490","5.3420","5.3545","5.3070","","0.72%"
"01/10/2002","5.3105","5.3490","5.3505","5.3090","","-0.66%"
"01/09/2002","5.3460","5.3100","5.3500","5.3100","","0.61%"
"01/08/2002","5.3136","5.3070","5.3140","5.3070","","0.05%"
"01/07/2002","5.3110","5.3100","5.3110","5.3100","","0.00%"
"01/04/2002","5.3110","5.3020","5.3510","5.3020","","0.06%"
"01/03/2002","5.3080","5.2985","5.3450","5.2985","","-0.69%"
"01/02/2002","5.3450","5.3400","5.3450","5.3400","","0.00%"
"12/31/2001","5.3450","5.3400","5.3450","5.3400","","0.00%"
"12/28/2001","5.3450","5.2982","5.3450","5.2982","","0.11%"
"12/27/2001","5.3390","5.3350","5.3400","5.2930","","0.88%"
"12/26/2001","5.2925","5.3410","5.3435","5.2900","","0.01%"
"12/25/2001","5.2920","5.3400","5.3420","5.2891","","-0.97%"
"12/24/2001","5.3440","5.3430","5.3480","5.2879","","0.98%"
"12/21/2001","5.2920","5.2880","5.2920","5.2859","","-0.01%"
"12/20/2001","5.2925","5.2930","5.2959","5.2900","","-0.95%"
"12/19/2001","5.3430","5.2890","5.3430","5.2890","","0.06%"
"12/18/2001","5.3400","5.2900","5.3490","5.2890","","-0.19%"
"12/17/2001","5.3500","5.3400","5.3500","5.2859","","0.00%"
"12/14/2001","5.3500","5.3500","5.3560","5.2800","","-0.09%"
"12/13/2001","5.3550","5.3410","5.3660","5.2840","","1.15%"
"12/12/2001","5.2940","5.3300","5.3420","5.2900","","-0.95%"
"12/11/2001","5.3450","5.3400","5.3460","5.2939","","0.13%"
"12/10/2001","5.3380","5.2965","5.3380","5.2940","","0.77%"
"12/07/2001","5.2970","5.2975","5.2986","5.2950","","-0.10%"
"12/06/2001","5.3025","5.3260","5.3285","5.2915","","0.13%"
"12/05/2001","5.2955","5.3200","5.3365","5.2910","","0.07%"
"12/04/2001","5.2920","5.3490","5.3530","5.2875","","-1.18%"
"12/03/2001","5.3550","5.3510","5.3560","5.2850","","1.12%"
"11/30/2001","5.2955","5.2835","5.2965","5.2830","","-0.96%"
"11/29/2001","5.3470","5.2781","5.3470","5.2781","","-0.06%"
"11/28/2001","5.3500","5.3200","5.3500","5.2740","","-0.28%"
"11/27/2001","5.3650","5.2600","5.3650","5.2600","","1.92%"
"11/26/2001","5.2640","5.2650","5.2770","5.2550","","-0.11%"
"11/23/2001","5.2700","5.2605","5.2881","5.2600","","0.22%"
"11/22/2001","5.2583","5.2600","5.2613","5.2561","","-0.01%"
"11/21/2001","5.2589","5.2600","5.2630","5.2569","","-1.52%"
"11/20/2001","5.3400","5.2705","5.3400","5.2600","","1.27%"
"11/19/2001","5.2730","5.3200","5.3320","5.2690","","-0.05%"
"11/16/2001","5.2754","5.2750","5.2815","5.2739","","-0.14%"
"11/15/2001","5.2830","5.2820","5.2840","5.2748","","-0.03%"
"11/14/2001","5.2845","5.3400","5.3415","5.2830","","-1.32%"
"11/13/2001","5.3550","5.3400","5.3550","5.2860","","1.25%"
"11/12/2001","5.2888","5.3450","5.3462","5.2800","","0.00%"
"11/09/2001","5.2890","5.3400","5.3410","5.2870","","-1.23%"
"11/08/2001","5.3550","5.3400","5.3650","5.2890","","1.14%"
"11/07/2001","5.2947","5.2960","5.2968","5.2940","","-0.11%"
"11/06/2001","5.3005","5.3690","5.3705","5.2970","","-0.24%"
"11/05/2001","5.3130","5.3000","5.3730","5.3000","","0.15%"
"11/02/2001","5.3049","5.2975","5.3050","5.2975","","0.16%"
"11/01/2001","5.2965","5.3600","5.3615","5.2930","","-1.48%"
"10/31/2001","5.3760","5.3600","5.3780","5.2920","","-0.35%"
"10/30/2001","5.3950","5.3850","5.4030","5.2900","","0.07%"
"10/29/2001","5.3910","5.3910","5.3960","5.2910","","1.76%"
"10/26/2001","5.2976","5.3700","5.3726","5.2900","","-1.81%"
"10/25/2001","5.3950","5.3910","5.3980","5.2900","","0.19%"
"10/24/2001","5.3850","5.3500","5.4050","5.2900","","1.75%"
"10/23/2001","5.2925","5.3600","5.3625","5.2900","","-1.22%"
"10/22/2001","5.3580","5.2600","5.3590","5.2600","","1.02%"
"10/19/2001","5.3040","5.3000","5.3040","5.2010","","0.16%"
"10/18/2001","5.2955","5.3540","5.3555","5.2920","","-0.10%"
"10/17/2001","5.3010","5.3530","5.3585","5.3000","","-0.92%"
"10/16/2001","5.3500","5.3500","5.4050","5.3000","","-0.07%"
"10/15/2001","5.3540","5.3400","5.3550","5.3040","","0.17%"
"10/12/2001","5.3450","5.3060","5.3950","5.3000","","0.69%"
"10/11/2001","5.3085","5.3100","5.3515","5.3050","","-0.87%"
"10/10/2001","5.3550","5.3500","5.3560","5.3110","","0.74%"
"10/09/2001","5.3155","5.3480","5.3485","5.3140","","-0.68%"
"10/08/2001","5.3520","5.3300","5.3550","5.3100","","0.13%"
"10/05/2001","5.3450","5.3410","5.3870","5.3000","","0.32%"
"10/04/2001","5.3280","5.3430","5.3450","5.3250","","-0.41%"
"10/03/2001","5.3500","5.3300","5.3770","5.3200","","0.38%"
"10/02/2001","5.3300","5.3350","5.3550","5.3100","","-0.09%"
"10/01/2001","5.3350","5.3300","5.3620","5.3100","","0.00%"
"09/28/2001","5.3350","5.3400","5.3700","5.3100","","0.11%"
"09/27/2001","5.3290","5.3350","5.3395","5.3200","","-0.06%"
"09/26/2001","5.3323","5.3350","5.3392","5.3304","","-0.05%"
"09/25/2001","5.3350","5.3330","5.3520","5.3200","","-0.09%"
"09/24/2001","5.3400","5.3360","5.3610","5.3150","","0.19%"
"09/21/2001","5.3300","5.3340","5.3580","5.3100","","-0.18%"
"09/20/2001","5.3395","5.3300","5.3400","5.3300","","0.08%"
"09/19/2001","5.3350","5.3240","5.3669","5.3100","","0.09%"
"09/18/2001","5.3300","5.3200","5.3618","5.3100","","-0.09%"
"09/17/2001","5.3350","5.3230","5.3671","5.3100","","0.15%"
"09/14/2001","5.3270","5.3000","5.3600","5.3000","","-0.06%"
"09/13/2001","5.3300","5.3500","5.3700","5.3100","","-0.07%"
"09/12/2001","5.3340","5.3300","5.3501","5.3290","","0.02%"
"09/11/2001","5.3330","5.3400","5.3601","5.2700","","-0.04%"
"09/10/2001","5.3350","5.2800","5.3700","5.2800","","-0.09%"
"09/07/2001","5.3400","5.3370","5.3549","5.3270","","0.02%"
"09/06/2001","5.3390","5.3290","5.3408","5.3280","","-0.01%"
"09/05/2001","5.3395","5.3290","5.3540","5.3290","","-0.16%"
"09/04/2001","5.3480","5.3395","5.3525","5.3240","","0.34%"
"09/03/2001","5.3300","5.3210","5.3445","5.3000","","-0.21%"
"08/31/2001","5.3411","5.3530","5.3549","5.3000","","-0.07%"
"08/30/2001","5.3450","5.3000","5.3750","5.3000","","0.00%"
"08/29/2001","5.3450","5.3100","5.3650","5.2900","","0.00%"
"08/28/2001","5.3450","5.3331","5.3630","5.3200","","0.56%"
"08/27/2001","5.3150","5.3000","5.3530","5.3000","","0.17%"
"08/24/2001","5.3060","5.2990","5.3060","5.2990","","0.06%"
"08/23/2001","5.3030","5.2960","5.3430","5.2950","","0.08%"
"08/22/2001","5.2990","5.2900","5.3460","5.2900","","-0.81%"
"08/21/2001","5.3425","5.2810","5.3430","5.2810","","-0.02%"
"08/20/2001","5.3435","5.2780","5.3450","5.2600","","-0.01%"
"08/17/2001","5.3440","5.2750","5.3440","5.2740","","1.21%"
"08/16/2001","5.2800","5.2900","5.3495","5.2700","","0.00%"
"08/15/2001","5.2800","5.2750","5.3535","5.2700","","-1.40%"
"08/14/2001","5.3550","5.2770","5.3550","5.2700","","0.17%"
"08/13/2001","5.3460","5.2700","5.3465","5.2640","","1.44%"
"08/10/2001","5.2700","5.2700","5.3535","5.2650","","-0.08%"
"08/09/2001","5.2740","5.2660","5.3540","5.2600","","-1.37%"
"08/08/2001","5.3475","5.2660","5.3505","5.2640","","0.01%"
"08/07/2001","5.3472","5.2700","5.3507","5.2670","","-0.05%"
"08/06/2001","5.3498","5.2800","5.3503","5.2710","","0.01%"
"08/03/2001","5.3490","5.2600","5.3505","5.2600","","-0.04%"
"08/02/2001","5.3511","5.3535","5.3545","5.3501","","0.96%"
"08/01/2001","5.3000","5.3520","5.4025","5.2500","","-0.89%"
"07/31/2001","5.3475","5.2730","5.3571","5.2730","","-0.06%"
"07/30/2001","5.3509","5.2600","5.3525","5.2590","","0.00%"
"07/27/2001","5.3509","5.2650","5.3535","5.2610","","-0.05%"
"07/26/2001","5.3535","5.2500","5.3535","5.2500","","1.58%"
"07/25/2001","5.2700","5.2790","5.3630","5.2600","","-1.70%"
"07/24/2001","5.3610","5.3050","5.3650","5.2700","","-0.06%"
"07/23/2001","5.3640","5.3400","5.3685","5.2900","","1.40%"
"07/20/2001","5.2900","5.2850","5.3730","5.2800","","-0.08%"
"07/19/2001","5.2940","5.2940","5.3810","5.2700","","-1.42%"
"07/18/2001","5.3700","5.3700","5.3770","5.2890","","1.26%"
"07/17/2001","5.3030","5.3260","5.3730","5.2950","","-0.60%"
"07/16/2001","5.3350","5.3200","5.3690","5.3200","","-0.59%"
"07/13/2001","5.3665","5.3350","5.3685","5.3330","","-0.04%"
"07/12/2001","5.3688","5.3695","5.3718","5.3200","","0.26%"
"07/11/2001","5.3550","5.3360","5.3965","5.3300","","-0.28%"
"07/10/2001","5.3700","5.3350","5.3815","5.3330","","-0.07%"
"07/09/2001","5.3740","5.3360","5.3790","5.3340","","-0.15%"
"07/06/2001","5.3820","5.3853","5.3858","5.3300","","0.60%"
"07/05/2001","5.3500","5.3100","5.4030","5.3100","","-0.52%"
"07/04/2001","5.3780","5.3750","5.3780","5.3700","","0.04%"
"07/03/2001","5.3760","5.3750","5.3790","5.3710","","0.06%"
"07/02/2001","5.3730","5.3680","5.3730","5.3670","","0.62%"
"06/29/2001","5.3400","5.3000","5.3400","5.3000","","0.00%"
"06/28/2001","5.3400","5.3000","5.3400","5.3000","","-0.78%"
"06/27/2001","5.3820","5.3695","5.3820","5.3670","","0.22%"
"06/26/2001","5.3700","5.3440","5.3810","5.2900","","-0.16%"
"06/25/2001","5.3785","5.3420","5.3805","5.2800","","-0.05%"
"06/22/2001","5.3810","5.3500","5.3810","5.3450","","-0.06%"
"06/21/2001","5.3840","5.3850","5.3860","5.3000","","-0.05%"
"06/20/2001","5.3865","5.3850","5.3935","5.3500","","-0.08%"
"06/19/2001","5.3908","5.3830","5.3908","5.3000","","-0.01%"
"06/18/2001","5.3913","5.3850","5.4008","5.3840","","-0.05%"
"06/15/2001","5.3940","5.3950","5.3960","5.3900","","0.01%"
"06/14/2001","5.3935","5.4000","5.4035","5.3850","","-0.18%"
"06/13/2001","5.4030","5.3940","5.4050","5.3650","","0.07%"
"06/12/2001","5.3990","5.4050","5.4065","5.3950","","-0.03%"
"06/11/2001","5.4008","5.4000","5.4093","5.3950","","-0.18%"
"06/08/2001","5.4105","5.4080","5.4165","5.3990","","0.14%"
"06/07/2001","5.4030","5.4030","5.4115","5.4010","","0.01%"
"06/06/2001","5.4025","5.3900","5.4145","5.3900","","-0.09%"
"06/05/2001","5.4076","5.4139","5.4175","5.4050","","-0.16%"
"06/04/2001","5.4160","5.4145","5.4160","5.4145","","0.11%"
"06/01/2001","5.4100","5.4150","5.4210","5.4050","","-0.13%"
"05/31/2001","5.4168","5.4152","5.4173","5.4070","","0.03%"
"05/30/2001","5.4150","5.4150","5.4260","5.3950","","-0.01%"
"05/29/2001","5.4158","5.4135","5.4162","5.3950","","0.06%"
"05/28/2001","5.4127","5.4115","5.4143","5.4115","","0.01%"
"05/25/2001","5.4123","5.4110","5.4127","5.4105","","0.00%"
"05/24/2001","5.4123","5.4121","5.4123","5.4000","","0.01%"
"05/23/2001","5.4116","5.4086","5.4116","5.4086","","-0.01%"
"05/22/2001","5.4123","5.4115","5.4126","5.4000","","-0.02%"
"05/21/2001","5.4133","5.4122","5.4133","5.4000","","0.02%"
"05/18/2001","5.4123","5.4100","5.4306","5.4085","","0.07%"
"05/17/2001","5.4085","5.4050","5.4215","5.4049","","-0.01%"
"05/16/2001","5.4088","5.4080","5.4088","5.4050","","-0.01%"
"05/15/2001","5.4091","5.4080","5.4120","5.4050","","-0.03%"
"05/14/2001","5.4107","5.4135","5.4207","5.4100","","-0.02%"
"05/11/2001","5.4120","5.4130","5.4150","5.4105","","-0.05%"
"05/10/2001","5.4148","5.4140","5.4148","5.4120","","0.03%"
"05/09/2001","5.4130","5.4120","5.4130","5.4120","","0.00%"
"05/08/2001","5.4130","5.4160","5.4260","5.4120","","-1.13%"
"05/07/2001","5.4750","5.4150","5.4750","5.4140","","1.09%"
"05/04/2001","5.4158","5.4155","5.4303","5.4155","","0.00%"
"05/03/2001","5.4158","5.4155","5.4158","5.4155","","0.00%"
"05/02/2001","5.4160","5.4155","5.4160","5.4155","","0.00%"
"05/01/2001","5.4160","5.4155","5.4160","5.4155","","0.00%"
"04/30/2001","5.4160","5.4155","5.4160","5.4155","","-0.01%"
"04/27/2001","5.4165","5.4161","5.4165","5.4161","","0.00%"
"04/26/2001","5.4166","5.4161","5.4166","5.4161","","0.01%"
"04/25/2001","5.4163","5.4166","5.4169","5.4160","","-0.01%"
"04/24/2001","5.4168","5.4165","5.4168","5.4161","","0.01%"
"04/23/2001","5.4164","5.4171","5.4176","5.4150","","-0.01%"
"04/20/2001","5.4171","5.4150","5.4181","5.4150","","0.00%"
"04/19/2001","5.4170","5.4183","5.4188","5.4165","","-0.02%"
"04/18/2001","5.4182","5.4180","5.4193","5.4180","","-0.02%"
"04/17/2001","5.4195","5.4000","5.4203","5.4000","","0.04%"
"04/16/2001","5.4175","5.4170","5.4175","5.4170","","0.00%"
"04/13/2001","5.4175","5.4180","5.4185","5.4170","","-0.01%"
"04/12/2001","5.4180","5.4188","5.4193","5.4170","","-0.01%"
"04/11/2001","5.4185","5.4191","5.4196","5.4178","","0.00%"
"04/10/2001","5.4187","5.3800","5.4198","5.3800","","-0.35%"
"04/09/2001","5.4375","5.4195","5.4375","5.4186","","0.30%"
"04/06/2001","5.4212","5.4195","5.4314","5.4195","","0.02%"
"04/05/2001","5.4200","5.4204","5.4209","5.4190","","0.01%"
"04/04/2001","5.4195","5.4200","5.4209","5.4190","","-0.06%"
"04/03/2001","5.4227","5.4195","5.4227","5.4190","","0.05%"
"04/02/2001","5.4200","5.4300","5.4350","5.4150","","-0.01%"
"03/30/2001","5.4207","5.4185","5.4212","5.4180","","-0.45%"
"03/29/2001","5.4450","5.4188","5.4450","5.4000","","0.49%"
"03/28/2001","5.4187","5.4192","5.4199","5.4182","","-0.01%"
"03/27/2001","5.4190","5.4183","5.4195","5.4183","","0.01%"
"03/26/2001","5.4185","5.4189","5.4195","5.4000","","-0.02%"
"03/23/2001","5.4195","5.4180","5.4195","5.4175","","0.06%"
"03/22/2001","5.4165","5.4400","5.4415","5.4150","","-0.04%"
"03/21/2001","5.4187","5.4185","5.4302","5.4100","","-0.01%"
"03/20/2001","5.4193","5.4185","5.4196","5.4185","","0.00%"
"03/19/2001","5.4195","5.4186","5.4305","5.4186","","0.00%"
"03/16/2001","5.4196","5.4187","5.4200","5.4187","","-0.01%"
"03/15/2001","5.4204","5.4190","5.4408","5.4180","","0.04%"
"03/14/2001","5.4181","5.4190","5.4205","5.4176","","-0.04%"
"03/13/2001","5.4204","5.4170","5.4210","5.4170","","0.00%"
"03/12/2001","5.4202","5.4400","5.4403","5.4182","","-0.03%"
"03/09/2001","5.4218","5.4210","5.4218","5.4210","","0.00%"
"03/08/2001","5.4218","5.4210","5.4218","5.4210","","0.00%"
"03/07/2001","5.4218","5.4200","5.4233","5.4180","","0.01%"
"03/06/2001","5.4215","5.4200","5.4298","5.4190","","0.12%"
"03/05/2001","5.4150","5.4445","5.4495","5.4000","","-0.55%"
"03/02/2001","5.4450","5.4280","5.4535","5.4200","","0.30%"
"03/01/2001","5.4286","5.4285","5.4352","5.4280","","0.00%"
"02/28/2001","5.4284","5.4287","5.4292","5.4100","","0.06%"
"02/27/2001","5.4250","5.4050","5.4441","5.4050","","-0.06%"
"02/26/2001","5.4285","5.4284","5.4294","5.4280","","-0.01%"
"02/23/2001","5.4288","5.4000","5.4296","5.4000","","-0.01%"
"02/22/2001","5.4295","5.4289","5.4298","5.4289","","0.01%"
"02/21/2001","5.4287","5.4292","5.4297","5.4280","","-0.01%"
"02/20/2001","5.4295","5.4287","5.4298","5.4285","","0.01%"
"02/19/2001","5.4287","5.4250","5.4295","5.4250","","-0.01%"
"02/16/2001","5.4290","5.4290","5.4291","5.4288","","-0.01%"
"02/15/2001","5.4294","5.4290","5.4294","5.4290","","-0.24%"
"02/14/2001","5.4425","5.4290","5.4450","5.4288","","0.23%"
"02/13/2001","5.4298","5.4400","5.4650","5.4200","","0.00%"
"02/12/2001","5.4296","5.4290","5.4297","5.4290","","1.02%"
"02/09/2001","5.3750","5.4295","5.4549","5.3500","","-1.02%"
"02/08/2001","5.4303","5.4300","5.4305","5.4296","","0.00%"
"02/07/2001","5.4305","5.4300","5.4553","5.4300","","-0.68%"
"02/06/2001","5.4675","5.4500","5.4675","5.4290","","0.67%"
"02/05/2001","5.4313","5.4307","5.4315","5.4307","","0.01%"
"02/02/2001","5.4307","5.4305","5.4402","5.4304","","-0.81%"
"02/01/2001","5.4750","5.4290","5.4750","5.4200","","0.84%"
"01/31/2001","5.4295","5.4295","5.4500","5.4200","","-0.02%"
"01/30/2001","5.4304","5.4300","5.4311","5.4299","","0.01%"
"01/29/2001","5.4301","5.4313","5.4600","5.4200","","-0.03%"
"01/26/2001","5.4320","5.4314","5.4320","5.4310","","-0.03%"
"01/25/2001","5.4335","5.4313","5.4335","5.4305","","-0.03%"
"01/24/2001","5.4350","5.4321","5.4571","5.4100","","0.05%"
"01/23/2001","5.4321","5.4324","5.4500","5.4300","","-0.01%"
"01/22/2001","5.4326","5.4327","5.4332","5.4320","","-0.41%"
"01/19/2001","5.4550","5.4000","5.4550","5.4000","","0.40%"
"01/18/2001","5.4330","5.4332","5.4848","5.4318","","-0.01%"
"01/17/2001","5.4335","5.4800","5.5250","5.4250","","-1.75%"
"01/16/2001","5.5300","5.4333","5.5300","5.4329","","1.78%"
"01/15/2001","5.4332","5.4332","5.5001","5.4330","","0.00%"
"01/12/2001","5.4333","5.4334","5.4339","5.4327","","-0.01%"
"01/11/2001","5.4338","5.4340","5.5598","5.4335","","-0.01%"
"01/10/2001","5.4344","5.6000","5.6205","5.4300","","0.00%"
"01/09/2001","5.4345","5.5000","5.5497","5.4300","","0.00%"
"01/08/2001","5.4344","5.4339","5.4344","5.4339","","0.00%"
"01/05/2001","5.4344","5.4600","5.5263","5.4339","","0.00%"
"01/04/2001","5.4346","5.4343","5.4647","5.4340","","0.00%"
"01/03/2001","5.4346","5.4500","5.4501","5.4345","","0.00%"
"01/02/2001","5.4347","5.4340","5.4350","5.4340","","0.00%"
"12/29/2000","5.4345","5.4343","5.4750","5.4300","","0.00%"
"12/28/2000","5.4345","5.4348","5.4355","5.4340","","-0.01%"
"12/27/2000","5.4352","5.4350","5.4354","5.4350","","0.00%"
"12/26/2000","5.4353","5.4349","5.4353","5.4349","","0.00%"
"12/25/2000","5.4351","5.4350","5.4351","5.4345","","-0.01%"
"12/22/2000","5.4356","5.4354","5.4356","5.4353","","0.00%"
"12/21/2000","5.4355","5.4355","5.4872","5.4348","","-0.45%"
"12/20/2000","5.4600","5.4356","5.4657","5.4300","","0.45%"
"12/19/2000","5.4358","5.4356","5.4360","5.4354","","0.00%"
"12/18/2000","5.4360","5.4360","5.4365","5.4355","","0.00%"
"12/15/2000","5.4362","5.4362","5.4366","5.4360","","-0.01%"
"12/14/2000","5.4367","5.4367","5.4370","5.4364","","0.00%"
"12/13/2000","5.4368","5.4400","5.4402","5.4364","","0.00%"
"12/12/2000","5.4366","5.4361","5.4371","5.4361","","0.01%"
"12/11/2000","5.4362","5.4361","5.4365","5.4360","","0.00%"
"12/08/2000","5.4362","5.4362","5.4364","5.4360","","-0.01%"
